"시군구별(1)",시군구별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023
"시군구별(1)",시군구별(2),합계,합계,합계,심한장애,심한장애,심한장애,심하지않은장애,심하지않은장애,심하지않은장애
"시군구별(1)",시군구별(2),소계,남자,여자,소계,남자,여자,소계,남자,여자
"충청남도",홍성군,7318,4091,3227,2575,1535,1040,4743,2556,2187
"충청남도",예산군,7471,4043,3428,2376,1374,1002,5095,2669,2426
"충청남도",태안군,5273,2964,2309,1698,1025,673,3575,1939,1636
"전북특별자치도",소계,130189,71263,58926,47278,27241,20037,82911,44022,38889
"전북특별자치도",전주시완산구,18617,10387,8230,7088,4106,2982,11529,6281,5248
"전북특별자치도",전주시덕진구,15392,8685,6707,5537,3208,2329,9855,5477,4378
"전북특별자치도",군산시,17534,10093,7441,6297,3755,2542,11237,6338,4899
"전북특별자치도",익산시,20274,11344,8930,7787,4501,3286,12487,6843,5644
"전북특별자치도",정읍시,9847,5221,4626,3611,2063,1548,6236,3158,3078
"전북특별자치도",남원시,7454,3988,3466,2752,1578,1174,4702,2410,2292
"전북특별자치도",김제시,9163,4729,4434,3238,1807,1431,5925,2922,3003
"전북특별자치도",완주군,8219,4536,3683,3041,1765,1276,5178,2771,2407
"전북특별자치도",진안군,2741,1413,1328,883,487,396,1858,926,932
"전북특별자치도",무주군,2390,1257,1133,757,403,354,1633,854,779
"전북특별자치도",장수군,2298,1173,1125,698,396,302,1600,777,823
"전북특별자치도",임실군,3063,1595,1468,1041,568,473,2022,1027,995
"전북특별자치도",순창군,2809,1417,1392,958,562,396,1851,855,996
"전북특별자치도",고창군,5422,2784,2638,1850,1054,796,3572,1730,1842
"전북특별자치도",부안군,4966,2641,2325,1740,988,752,3226,1653,1573
"전라남도",소계,136472,73376,63096,49274,28690,20584,87198,44686,42512
"전라남도",목포시,13637,7526,6111,5237,3089,2148,8400,4437,3963
"전라남도",여수시,17505,9676,7829,6241,3693,2548,11264,5983,5281
"전라남도",순천시,15673,8838,6835,5606,3236,2370,10067,5602,4465
"전라남도",나주시,8381,4504,3877,3348,1942,1406,5033,2562,2471
"전라남도",광양시,7796,4436,3360,2753,1645,1108,5043,2791,2252
"전라남도",담양군,3942,2154,1788,1431,840,591,2511,1314,1197
"전라남도",곡성군,3093,1541,1552,1065,575,490,2028,966,1062
"전라남도",구례군,2567,1373,1194,841,490,351,1726,883,843
"전라남도",고흥군,7049,3590,3459,2441,1428,1013,4608,2162,2446
"전라남도",보성군,4204,2169,2035,1437,790,647,2767,1379,1388
"전라남도",화순군,5102,2729,2373,1781,1032,749,3321,1697,1624
"전라남도",장흥군,3609,1797,1812,1352,752,600,2257,1045,1212
"전라남도",강진군,3131,1572,1559,1056,605,451,2075,967,1108
"전라남도",해남군,6191,3345,2846,2317,1371,946,3874,1974,1900
"전라남도",영암군,4563,2425,2138,1631,926,705,2932,1499,1433
"전라남도",무안군,6139,3344,2795,2481,1459,1022,3658,1885,1773
"전라남도",함평군,3640,1835,1805,1310,728,582,2330,1107,1223
"전라남도",영광군,4893,2436,2457,1763,1005,758,3130,1431,1699
"전라남도",장성군,3873,2095,1778,1408,822,586,2465,1273,1192
"전라남도",완도군,4400,2287,2113,1477,897,580,2923,1390,1533
"전라남도",진도군,3046,1545,1501,1070,603,467,1976,942,1034
"전라남도",신안군,4038,2159,1879,1228,762,466,2810,1397,1413
"경상북도",소계,178340,100045,78295,64205,38040,26165,114135,62005,52130
"경상북도",포항시남구,12607,7473,5134,4692,2854,1838,7915,4619,3296
"경상북도",포항시북구,14880,8731,6149,5805,3516,2289,9075,5215,3860
"경상북도",경주시,16402,9342,7060,5990,3473,2517,10412,5869,4543
"경상북도",김천시,10629,5758,4871,3934,2288,1646,6695,3470,3225
"경상북도",안동시,13309,7323,5986,5271,3091,2180,8038,4232,3806
"경상북도",구미시,17119,10065,7054,6539,3913,2626,10580,6152,4428
"경상북도",영주시,8234,4550,3684,3056,1782,1274,5178,2768,2410
"경상북도",영천시,8458,4762,3696,2951,1751,1200,5507,3011,2496
"경상북도",상주시,9471,4989,4482,3099,1818,1281,6372,3171,3201
"경상북도",문경시,6530,3541,2989,2171,1331,840,4359,2210,2149
"경상북도",경산시,15197,8860,6337,5587,3342,2245,9610,5518,4092
"경상북도",의성군,6017,3124,2893,1876,1094,782,4141,2030,2111
"경상북도",청송군,2783,1486,1297,773,451,322,2010,1035,975
"경상북도",영양군,1893,972,921,604,350,254,1289,622,667
"경상북도",영덕군,3635,1907,1728,1203,712,491,2432,1195,1237
"경상북도",청도군,4302,2237,2065,1337,807,530,2965,1430,1535
"경상북도",고령군,3237,1800,1437,1047,633,414,2190,1167,1023
"경상북도",성주군,3980,2237,1743,1280,769,511,2700,1468,1232
"경상북도",칠곡군,6689,3923,2766,2554,1532,1022,4135,2391,1744
"경상북도",예천군,5242,2714,2528,1827,1035,792,3415,1679,1736
"경상북도",봉화군,3219,1763,1456,1047,616,431,2172,1147,1025
"경상북도",울진군,3972,2170,1802,1433,807,626,2539,1363,1176
"경상북도",울릉군,535,318,217,129,75,54,406,243,163
"경상남도",소계,188825,109456,79369,70543,42008,28535,118282,67448,50834
"경상남도",창원시의창구,10746,6467,4279,4004,2331,1673,6742,4136,2606
"경상남도",창원시성산구,8818,5470,3348,3194,1911,1283,5624,3559,2065
"경상남도",창원시마산합포구,11126,6442,4684,4101,2421,1680,7025,4021,3004
"경상남도",창원시마산회원구,10599,6259,4340,3700,2225,1475,6899,4034,2865
"경상남도",창원시진해구,9121,5342,3779,3488,2055,1433,5633,3287,2346
"경상남도",진주시,18047,10519,7528,7047,4214,2833,11000,6305,4695
"경상남도",통영시,7545,4285,3260,2755,1627,1128,4790,2658,2132
"경상남도",사천시,7319,4169,3150,2888,1705,1183,4431,2464,1967
"경상남도",김해시,25244,15442,9802,9779,5967,3812,15465,9475,5990
"경상남도",밀양시,8854,4942,3912,3207,1907,1300,5647,3035,2612
